time.TIME,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,Gyro.gyro_X,Gyro.gyro_Y,driver_demands.steering,driver_demands.throttle
16.98,0.090814147,19.9933736,-0.020817289,0.767994224,-0.009982614,230.2471225,172.6184774,-0.799897784,16.66662547
16.99,0.090810316,19.99336451,-0.020817087,0.765990791,-0.009986412,230.3904708,172.757853,-0.799930838,16.66751867
17,0.09080729,19.99335576,-0.02081686,0.763987399,-0.009992615,230.534098,172.8969411,-0.800044273,16.66840385
17.01,0.090803714,19.9933473,-0.020816618,0.761984053,-0.00999903,230.6780034,173.0357411,-0.800069447,16.66928354
17.02,0.090798836,19.99333921,-0.020816369,0.759980747,-0.01000504,230.8221866,173.1742524,-0.800003757,16.67015869
17.03,0.090793246,19.99333154,-0.020816115,0.757977476,-0.01000977,230.966647,173.3124745,-0.799844774,16.67102772
17.04,0.090788275,19.99332432,-0.020815843,0.755974242,-0.010011209,231.111384,173.4504069,-0.799870206,16.67188937
17.05,0.090784194,19.99331744,-0.020815553,0.75397105,-0.010011756,231.256397,173.588049,-0.799972251,16.672743
17.06,0.090779749,19.99331086,-0.020815252,0.751967904,-0.010012271,231.4016853,173.7254002,-0.799985563,16.67359102
17.07,0.090774259,19.99330464,-0.020814946,0.749964802,-0.010012231,231.5472485,173.86246,-0.79990943,16.67443419
17.08,0.090768331,19.99329887,-0.020814633,0.747961739,-0.010010456,231.693086,173.9992279,-0.799743223,16.67527083
17.09,0.090763258,19.99329355,-0.020814297,0.745958716,-0.010004238,231.8391971,174.1357034,-0.799768167,16.67609964
17.1,0.090759218,19.99328858,-0.020813935,0.743955742,-0.009996802,231.9855813,174.2718858,-0.79987312,16.67692007
17.11,0.090754831,19.9932839,-0.020813556,0.741952821,-0.009989309,232.1322379,174.4077747,-0.799891415,16.67773469
17.12,0.090749308,19.99327957,-0.020813166,0.73994995,-0.009982844,232.2791664,174.5433695,-0.799820897,16.67854445
17.13,0.090743186,19.99327566,-0.020812766,0.737947125,-0.009979378,232.4263662,174.6786698,-0.799659511,16.67934783
17.14,0.090737733,19.99327218,-0.020812347,0.735944346,-0.009983455,232.5738367,174.8136748,-0.799687141,16.68014364
17.15,0.090733144,19.99326903,-0.020811907,0.733941619,-0.009989689,232.7215772,174.9483842,-0.799791398,16.68093136
17.16,0.090728099,19.99326615,-0.020811459,0.731938949,-0.009996119,232.8695873,175.0827974,-0.79980701,16.6817135
17.17,0.090721887,19.99326362,-0.02081101,0.729936332,-0.010002272,233.0178663,175.2169138,-0.799732162,16.6824909
17.18,0.090715121,19.99326149,-0.020810562,0.727933761,-0.010007525,233.1664136,175.350733,-0.799565202,16.68326194
17.19,0.090709125,19.99325981,-0.020810104,0.725931238,-0.01001044,233.3152286,175.4842543,-0.799587232,16.68402534
17.2,0.090704136,19.99325844,-0.020809632,0.72392877,-0.010012734,233.4643107,175.6174774,-0.799686035,16.6847805
17.21,0.09069884,19.99325735,-0.020809156,0.721926361,-0.010015015,233.6136593,175.7504015,-0.79969812,16.68552991
17.22,0.090692511,19.9932566,-0.020808679,0.719924008,-0.010016371,233.7632738,175.8830264,-0.799622665,16.68627441
17.23,0.09068571,19.99325625,-0.020808203,0.717921705,-0.010014891,233.9131536,176.0153513,-0.7994589,16.68701242
17.24,0.090679689,19.99325633,-0.020807713,0.715919453,-0.010006148,234.0632981,176.1473758,-0.799490096,16.68774272
17.25,0.090674586,19.99325672,-0.020807207,0.71391726,-0.009995399,234.2137066,176.2790994,-0.79959958,16.68846486
17.26,0.090668998,19.99325734,-0.020806697,0.711915129,-0.009984531,234.3643786,176.4105216,-0.799621824,16.68918149
17.27,0.090662157,19.99325828,-0.020806192,0.709913054,-0.009975417,234.5153135,176.5416418,-0.799553818,16.68989358
17.28,0.09065464,19.9932596,-0.020805693,0.70791103,-0.009971464,234.6665107,176.6724594,-0.799392741,16.69059963
17.29,0.090647771,19.99326131,-0.02080519,0.705909054,-0.009980588,234.8179695,176.8029741,-0.799419279,16.69129843
17.3,0.090641816,19.99326332,-0.020804683,0.703907133,-0.009993416,234.9696893,176.9331853,-0.799519198,16.69198938
17.31,0.090635518,19.99326556,-0.02080418,0.70190527,-0.010006562,235.1216696,177.0630925,-0.799531169,16.69267495
17.32,0.09062822,19.99326812,-0.020803686,0.69990346,-0.01001816,235.2739097,177.1926951,-0.79945492,16.69335585
17.33,0.090620541,19.99327106,-0.020803201,0.697901697,-0.010025061,235.4264089,177.3219927,-0.799290255,16.69403043
17.34,0.09061377,19.99327441,-0.020802709,0.695899982,-0.010019944,235.5791668,177.4509847,-0.799322529,16.69469743
17.35,0.090608054,19.99327803,-0.020802206,0.693898322,-0.010011495,235.7321826,177.5796707,-0.799432891,16.69535636
17.36,0.090601978,19.99328188,-0.020801701,0.691896719,-0.010002823,235.8854558,177.7080501,-0.799457109,16.69600991
17.37,0.090594759,19.99328601,-0.020801202,0.689895168,-0.009994972,236.0389857,177.8361224,-0.799392325,16.69665905
17.38,0.090586947,19.99329049,-0.02080071,0.687893663,-0.0099895,236.1927717,177.9638871,-0.799235829,16.69730234
17.39,0.090579834,19.99329534,-0.020800215,0.685892202,-0.009990038,236.3468132,178.0913438,-0.799269734,16.69793863
17.4,0.090573646,19.99330045,-0.020799716,0.683890791,-0.009992292,236.5011095,178.2184919,-0.799376217,16.69856738
17.41,0.0905671,19.99330575,-0.020799223,0.681889432,-0.009994713,236.6556601,178.3453309,-0.799394118,16.69919111
17.42,0.090559536,19.99331134,-0.020798744,0.679888118,-0.009997221,236.8104644,178.4718603,-0.799322314,16.69981058
17.43,0.090551593,19.99331728,-0.020798278,0.677886843,-0.009999916,236.9655216,178.5980797,-0.799159799,16.70042415
17.44,0.090544601,19.99332358,-0.020797811,0.675885608,-0.010003037,237.1208312,178.7239884,-0.799191603,16.70103053
17.45,0.090538761,19.99333014,-0.020797339,0.673884418,-0.010006311,237.2763926,178.8495861,-0.799297825,16.70162919
17.46,0.090532726,19.99333689,-0.020796871,0.671883277,-0.010009632,237.432205,178.9748723,-0.799316506,16.70222272
17.47,0.090525768,19.99334391,-0.020796411,0.669882179,-0.010012164,237.588268,179.0998463,-0.799245608,16.70281198
17.48,0.090518471,19.99335127,-0.020795957,0.667881119,-0.010012265,237.7445809,179.2245079,-0.799083265,16.70339541
17.49,0.09051213,19.99335898,-0.020795497,0.665880096,-0.010006094,237.901143,179.3488563,-0.799113833,16.70397181
17.5,0.090506936,19.99336693,-0.020795027,0.663879118,-0.009998204,238.0579537,179.4728913,-0.799217994,16.70454064
17.51,0.090501545,19.99337506,-0.020794556,0.661878188,-0.009990213,238.2150123,179.5966122,-0.799235683,16.70510445
17.52,0.090495232,19.99338346,-0.020794089,0.6598773,-0.009983406,238.3723183,179.7200187,-0.799166008,16.70566406
17.53,0.09048856,19.99339217,-0.020793628,0.65787645,-0.009980063,238.529871,179.8431101,-0.799008132,16.70621793
17.54,0.090482784,19.99340123,-0.02079316,0.655875637,-0.009985529,238.6876698,179.9658861,-0.799048495,16.70676487
17.55,0.09047803,19.99341049,-0.020792685,0.653874868,-0.00999349,238.8457141,180.0883461,-0.799163797,16.70730444
17.56,0.090472892,19.99341992,-0.020792215,0.651874146,-0.010001682,239.0040031,180.2104897,-0.799191718,16.70783935
17.57,0.090466622,19.99342957,-0.02079176,0.649873464,-0.010008999,239.1625363,180.3323163,-0.79912922,16.70837053
17.58,0.090459815,19.99343951,-0.020791322,0.647872815,-0.010013631,239.321313,180.4538256,-0.798973475,16.70889648
17.59,0.090453805,19.99344977,-0.020790892,0.645872198,-0.010011327,239.4803326,180.5750169,-0.799008092,16.70941599
17.6,0.09044885,19.99346023,-0.020790467,0.643871619,-0.010007123,239.6395945,180.69589,-0.799112644,16.70992849
17.61,0.090443691,19.99347084,-0.020790056,0.641871079,-0.010002802,239.799098,180.8164441,-0.799128673,16.71043646
17.62,0.090437688,19.99348168,-0.020789664,0.639870574,-0.009998737,239.9588424,180.936679,-0.79905573,16.71094058
17.63,0.090431473,19.99349283,-0.020789286,0.637870098,-0.009995359,240.1188272,181.0565941,-0.798893455,16.71143918
17.64,0.090426345,19.99350429,-0.020788907,0.635869652,-0.009993689,240.2790517,181.1761889,-0.798929575,16.71193099
17.65,0.090422445,19.99351596,-0.020788521,0.633869243,-0.009992529,240.4395152,181.295463,-0.799040484,16.71241551
17.66,0.090418355,19.99352777,-0.020788135,0.631868874,-0.009991444,240.6002171,181.4144159,-0.799065334,16.71289541
17.67,0.090413296,19.99353979,-0.020787755,0.629868541,-0.009990978,240.7611568,181.5330471,-0.799001758,16.71337162
17.68,0.090407804,19.99355207,-0.020787381,0.627868237,-0.009992287,240.9223336,181.6513562,-0.798847539,16.71384267
17.69,0.090403143,19.99356465,-0.020787001,0.625867963,-0.009998104,241.0837468,181.7693427,-0.798888047,16.71430743
17.7,0.090399481,19.99357741,-0.020786614,0.623867725,-0.010005213,241.2453958,181.8870061,-0.79900018,16.7147654
17.71,0.090395477,19.99359028,-0.020786233,0.621867524,-0.01001246,241.40728,182.004346,-0.799024815,16.71521919
17.72,0.090390434,19.99360335,-0.020785864,0.619867356,-0.010018399,241.5693987,182.1213619,-0.798960568,16.71566958
17.73,0.09038496,19.99361667,-0.02078551,0.617867213,-0.010020361,241.7317513,182.2380534,-0.798806189,16.71611498
17.74,0.090380363,19.99363028,-0.020785158,0.615867096,-0.01001204,241.894337,182.3544199,-0.798848638,16.7165542
17.75,0.090376821,19.99364405,-0.020784808,0.613867011,-0.01000089,242.0571554,182.470461,-0.798963706,16.71698672
17.76,0.090372978,19.99365792,-0.020784469,0.611866959,-0.009989547,242.2202056,182.5861764,-0.798991744,16.71741517
17.77,0.090368121,19.99367198,-0.020784147,0.609866935,-0.009979936,242.3834871,182.7015654,-0.798930785,16.7178404
17.78,0.090362843,19.99368627,-0.020783844,0.607866933,-0.009975418,242.5469991,182.8166277,-0.798778994,16.71826086
17.79,0.090358447,19.99370083,-0.020783545,0.605866952,-0.009983956,242.7107412,182.9313627,-0.798822612,16.71867537
17.8,0.090355122,19.99371554,-0.020783249,0.603866997,-0.009996161,242.8747125,183.0457701,-0.798937288,16.71908342
17.81,0.090351533,19.99373034,-0.020782963,0.601867071,-0.010008696,243.0389124,183.1598494,-0.798963973,16.7194876
17.82,0.09034699,19.99374531,-0.020782693,0.599867169,-0.010019623,243.2033402,183.2736002,-0.798900968,16.71988871
17.83,0.090342104,19.99376051,-0.020782438,0.597867283,-0.010025675,243.3679954,183.3870219,-0.79874675,16.72028514
17.84,0.090338189,19.99377597,-0.020782183,0.595867414,-0.010019114,243.5328773,183.5001141,-0.798788161,16.72067568
17.85,0.090335432,19.99379156,-0.020781924,0.593867568,-0.010009081,243.6979851,183.6128765,-0.798901321,16.72105979
17.86,0.090332483,19.99380725,-0.020781669,0.591867748,-0.009998801,243.8633183,183.7253085,-0.798927788,16.72144005
17.87,0.090328624,19.99382309,-0.020781423,0.589867949,-0.009989658,244.0288761,183.8374097,-0.798866298,16.72181728
17.88,0.090324428,19.99383916,-0.020781185,0.587868165,-0.009983835,244.1946579,183.9491796,-0.798715679,16.72218991
17.89,0.090321164,19.99385547,-0.020780943,0.585868396,-0.009986515,244.360663,184.0606179,-0.798763518,16.72255679
17.9,0.090318966,19.9938719,-0.020780695,0.583868649,-0.009991592,244.5268909,184.171724,-0.798884093,16.72291744
17.91,0.090316441,19.99388839,-0.020780451,0.581868926,-0.009996898,244.6933407,184.2824976,-0.798917671,16.72327455
17.92,0.090312855,19.99390502,-0.020780221,0.579869221,-0.010001612,244.8600119,184.3929381,-0.798861894,16.72362898
17.93,0.090308795,19.99392185,-0.020780005,0.577869528,-0.010004487,245.0269037,184.5030452,-0.798714577,16.72397922
17.94,0.090305572,19.9939389,-0.020779793,0.575869845,-0.01000256,245.1940155,184.6128185,-0.798761695,16.72432409
17.95,0.090303391,19.99395606,-0.020779583,0.573870178,-0.009999335,245.3613467,184.7222574,-0.798878876,16.72466307
17.96,0.090300944,19.99397327,-0.020779386,0.57187053,-0.009996037,245.5288965,184.8313615,-0.798907872,16.72499871
17.97,0.090297564,19.99399061,-0.020779208,0.569870895,-0.009993504,245.6966644,184.9401305,-0.798847342,16.72533178
17.98,0.090293876,19.99400815,-0.020779047,0.567871266,-0.009993179,245.8646495,185.0485638,-0.798696083,16.72566063
17.99,0.090291195,19.99402591,-0.020778888,0.565871643,-0.009998501,246.0328514,185.1566611,-0.798741472,16.72598405
18,0.090289697,19.99404377,-0.020778728,0.563872034,-0.010005425,246.2012692,185.2644219,-0.798858625,16.72630149
18.01,0.090288021,19.99406169,-0.020778573,0.561872441,-0.010012514,246.3699023,185.3718458,-0.798888569,16.72661556
18.02,0.090285441,19.99407972,-0.020778429,0.55987286,-0.010018294,246.53875,185.4789324,-0.798829514,16.72692711
18.03,0.090282535,19.99409794,-0.020778294,0.557873283,-0.010020091,246.7078117,185.5856812,-0.798679831,16.72723456
18.04,0.090280583,19.99411637,-0.020778153,0.555873713,-0.010011537,246.8770866,185.6920918,-0.798726314,16.72753675
18.05,0.090279747,19.99413489,-0.020778006,0.553874155,-0.010000147,247.0465742,185.7981638,-0.798844734,16.72783315
18.06,0.090278658,19.99415344,-0.02077786,0.551874613,-0.009988558,247.2162737,185.9038968,-0.798876553,16.72812637
18.07,0.090276591,19.99417211,-0.020777722,0.549875081,-0.009978593,247.3861844,186.0092903,-0.79882037,16.72841725
18.08,0.090274118,19.99419095,-0.020777594,0.547875554,-0.009973402,247.5563057,186.114344,-0.798674877,16.72870423
18.09,0.09027251,19.99420998,-0.020777464,0.545876032,-0.0099805,247.7266369,186.2190574,-0.798727263,16.72898614
18.1,0.090271915,19.99422908,-0.020777331,0.54387652,-0.009991039,247.8971773,186.32343,-0.798852045,16.72926251
18.11,0.090270954,19.99424819,-0.020777205,0.541877022,-0.010001894,248.0679263,186.4274616,-0.79888935,16.72953602
18.12,0.09026891,19.9942674,-0.020777097,0.539877531,-0.010011573,248.238883,186.5311516,-0.798836789,16.72980751
18.13,0.090266385,19.99428676,-0.020777007,0.53787804,-0.010017667,248.4100469,186.6344997,-0.798692176,16.73007544
18.14,0.090264703,19.9943063,-0.020776922,0.535878549,-0.010014429,248.5814173,186.7375054,-0.798741156,16.73033862
18.15,0.090264083,19.9943259,-0.020776842,0.533879064,-0.010008642,248.7529935,186.8401684,-0.798861069,16.73059648
18.16,0.09026322,19.99434551,-0.020776773,0.531879587,-0.010002678,248.9247748,186.9424881,-0.798894053,16.73085157
18.17,0.090261432,19.99436522,-0.020776722,0.529880112,-0.009997367,249.0967605,187.0444643,-0.798839442,16.73110465
18.18,0.090259314,19.99438507,-0.020776686,0.527880635,-0.00999393,249.26895,187.1460965,-0.798696629,16.73135411
18.19,0.09025814,19.9944051,-0.02077665,0.525881154,-0.009995285,249.4413425,187.2473843,-0.798753449,16.73159876
18.2,0.090258032,19.99442518,-0.020776613,0.523881676,-0.009998001,249.6139373,187.3483272,-0.798883982,16.73183815
18.21,0.090257581,19.99444525,-0.020776583,0.521882203,-0.010000863,249.7867338,187.448925,-0.798926834,16.732075
18.22,0.090256041,19.99446538,-0.020776567,0.51988273,-0.010003391,249.9597313,187.5491771,-0.798878715,16.73231022
18.23,0.090254006,19.99448564,-0.020776566,0.517883248,-0.010004844,250.1329291,187.6490833,-0.798736571,16.73254231
18.24,0.090252815,19.99450605,-0.020776568,0.515883757,-0.01000346,250.3063265,187.748643,-0.798784081,16.73277006
18.25,0.090252728,19.99452651,-0.02077657,0.513884263,-0.010001326,250.4799228,187.8478559,-0.798900528,16.73299288
18.26,0.090252494,19.99454696,-0.02077658,0.511884769,-0.009999163,250.6537173,187.9467216,-0.798928607,16.7332132
18.27,0.090251474,19.99456749,-0.020776601,0.509885269,-0.009997181,250.8277093,188.0452397,-0.798868353,16.73343168
18.28,0.090250291,19.99458817,-0.02077663,0.507885758,-0.009995664,251.0018981,188.1434098,-0.798719873,16.73364662
18.29,0.090250221,19.99460902,-0.020776651,0.505886239,-0.009995293,251.1762831,188.2412315,-0.798771427,16.73385678
18.3,0.090251371,19.9946299,-0.020776659,0.503886719,-0.009995275,251.3508634,188.3387044,-0.798898962,16.73406166
18.31,0.090252289,19.99465078,-0.020776662,0.5018872,-0.009995318,251.5256386,188.4358282,-0.79894074,16.73426401
18.32,0.090252168,19.9946717,-0.020776669,0.49988768,-0.009995649,251.7006077,188.5326024,-0.79889383,16.73446478
18.33,0.090251535,19.99469274,-0.020776682,0.497888151,-0.009996764,251.8757702,188.6290266,-0.798755468,16.73466256
18.34,0.090251657,19.99471391,-0.02077669,0.495888614,-0.00999985,252.0511253,188.7251005,-0.798809291,16.73485621
18.35,0.090252727,19.9947351,-0.020776695,0.493889073,-0.010003518,252.2266724,188.8208237,-0.798934252,16.73504525
18.36,0.09025344,19.99475626,-0.020776707,0.491889532,-0.010007267,252.4024107,188.9161958,-0.798970896,16.73523221
18.37,0.09025313,19.99477747,-0.020776736,0.489889985,-0.01001038,252.5783395,189.0112164,-0.798918129,16.73541782
18.38,0.090252427,19.99479879,-0.020776782,0.487890426,-0.010011518,252.7544582,189.1058852,-0.798774972,16.73560045
18.39,0.09025265,19.99482025,-0.020776832,0.485890854,-0.010007485,252.930766,189.2002017,-0.798827046,16.73577884
18.4,0.090253987,19.99484173,-0.020776882,0.483891278,-0.010002056,253.1072622,189.2941655,-0.798952603,16.73595247
18.41,0.090255083,19.99486318,-0.020776941,0.481891699,-0.009996545,253.2839462,189.3877764,-0.798990029,16.73612393
18.42,0.090255219,19.99488467,-0.020777013,0.479892112,-0.009991686,253.4608171,189.4810339,-0.798936907,16.73629408
18.43,0.090254988,19.99490627,-0.020777097,0.477892513,-0.009988703,253.6378744,189.5739377,-0.798791015,16.73646134
18.44,0.090255703,19.994928,-0.020777177,0.475892901,-0.009990518,253.8151173,189.6664873,-0.798835669,16.73662447
18.45,0.090257579,19.99494975,-0.02077725,0.473893284,-0.009993696,253.9925451,189.7586824,-0.798952984,16.73678291
18.46,0.090259301,19.99497148,-0.02077732,0.471893665,-0.00999702,254.1701571,189.8505226,-0.798983437,16.73693913
18.47,0.090260156,19.99499325,-0.020777393,0.46989404,-0.010000057,254.3479525,189.9420077,-0.798926716,16.73709389
18.48,0.090260706,19.99501513,-0.020777466,0.467894406,-0.010002165,254.5259307,190.0331371,-0.798782564,16.73724559
18.49,0.090262184,19.99503715,-0.020777525,0.465894764,-0.01000181,254.704091,190.1239106,-0.798836978,16.73739303
18.5,0.090264684,19.99505918,-0.020777569,0.46389512,-0.010000808,254.8824327,190.2143277,-0.798969222,16.73753577
18.51,0.090266756,19.99508115,-0.020777609,0.46189548,-0.009999787,255.0609549,190.3043882,-0.799015554,16.73767656
18.52,0.090267598,19.99510315,-0.020777656,0.459895836,-0.00999906,255.2396571,190.3940916,-0.798972864,16.73781637
18.53,0.090267753,19.99512521,-0.020777712,0.457896182,-0.009999136,255.4185385,190.4834376,-0.798838203,16.73795377
18.54,0.090268517,19.99514738,-0.020777771,0.455896518,-0.010001237,255.5975984,190.5724258,-0.798892704,16.73808762
18.55,0.090270128,19.99516954,-0.020777833,0.453896849,-0.010003934,255.7768361,190.6610559,-0.799018958,16.7382174
18.56,0.090271328,19.99519163,-0.02077791,0.451897176,-0.010006713,255.9562508,190.7493275,-0.799055251,16.73834559
18.57,0.090271488,19.99521375,-0.020778009,0.449897494,-0.010008906,256.1358419,190.8372402,-0.799000165,16.73847291
18.58,0.090271279,19.99523596,-0.020778127,0.447897797,-0.010009272,256.3156087,190.9247938,-0.798852458,16.73859764
18.59,0.090272064,19.99525828,-0.020778248,0.445898084,-0.010004857,256.4955503,191.0119877,-0.798894934,16.73871847
18.6,0.090274085,19.99528062,-0.020778366,0.443898365,-0.009999152,256.6756662,191.0988218,-0.799012631,16.73883476
18.61,0.090276023,19.99530292,-0.020778484,0.441898641,-0.009993374,256.8559555,191.1852957,-0.799043518,16.738949
18.62,0.090277143,19.99532524,-0.020778603,0.439898911,-0.009988688,257.0364176,191.2714089,-0.798986702,16.73906202
18.63,0.090277988,19.99534766,-0.020778721,0.437899169,-0.009987186,257.2170518,191.3571613,-0.798841356,16.73917223
18.64,0.090279789,19.9953702,-0.02077882,0.435899417,-0.009993865,257.3978572,191.4425523,-0.798890571,16.73927844
18.65,0.090282656,19.99539274,-0.020778897,0.433899664,-0.010002843,257.5788333,191.5275817,-0.799018183,16.7393802
18.66,0.090285165,19.99541521,-0.020778963,0.431899912,-0.010012046,257.7599792,191.6122491,-0.799059285,16.73948014
18.67,0.090286517,19.99543769,-0.020779025,0.429900158,-0.010019631,257.9412942,191.6965543,-0.79901131,16.73957924
18.68,0.090287255,19.99546025,-0.020779088,0.427900396,-0.010022317,258.1227777,191.7804968,-0.798871861,16.73967601
18.69,0.090288662,19.99548289,-0.020779143,0.425900625,-0.010012284,258.3044289,191.8640763,-0.798920916,16.73976927
18.7,0.090290957,19.99550552,-0.020779191,0.423900852,-0.009998761,258.4862471,191.9472924,-0.7990462,16.73985852
18.71,0.090292844,19.99552808,-0.020779244,0.421901079,-0.009984984,258.6682315,192.030145,-0.799084433,16.73994622
18.72,0.090293627,19.99555065,-0.020779311,0.419901301,-0.009973302,258.8503815,192.1126335,-0.799034779,16.74003321
18.73,0.090293901,19.99557328,-0.020779392,0.417901513,-0.009967791,259.0326962,192.1947577,-0.798896448,16.74011787
18.74,0.090294957,19.99559601,-0.020779477,0.415901714,-0.009978168,259.215175,192.2765173,-0.798950962,16.74019899
18.75,0.090296971,19.99561872,-0.020779563,0.413901911,-0.009992982,259.3978172,192.3579119,-0.799084621,16.74027609
18.76,0.090298576,19.99564134,-0.020779659,0.411902105,-0.010008193,259.5806219,192.4389411,-0.799130542,16.74035178
18.77,0.090299027,19.99566395,-0.020779773,0.409902291,-0.010021565,259.7635886,192.5196048,-0.799085729,16.74042704
18.78,0.090298916,19.99568661,-0.020779905,0.407902462,-0.010029377,259.9467164,192.5999024,-0.798947402,16.74050032
18.79,0.090299576,19.99570936,-0.02078004,0.405902618,-0.010022784,260.1300046,192.6798338,-0.798993137,16.7405704
18.8,0.09030129,19.99573208,-0.020780176,0.403902763,-0.010012232,260.3134525,192.7593986,-0.799114774,16.74063668
18.81,0.090302812,19.99575472,-0.020780317,0.4019029,-0.010001391,260.4970594,192.8385964,-0.799148253,16.74070154
18.82,0.090303467,19.99577737,-0.020780467,0.399903026,-0.009991745,260.6808245,192.917427,-0.799093331,16.74076574
18.83,0.090303856,19.99580009,-0.020780622,0.397903134,-0.00998559,260.864747,192.99589,-0.798949807,16.74082761
18.84,0.090305251,19.99582291,-0.020780766,0.395903227,-0.009988382,261.0488264,193.0739851,-0.798998299,16.74088589
18.85,0.090307803,19.9958457,-0.020780893,0.393903311,-0.00999369,261.2330617,193.1517121,-0.799129043,16.74094006
18.86,0.090310098,19.99586841,-0.020781011,0.39190339,-0.009999237,261.4174524,193.2290705,-0.799173564,16.74099277
18.87,0.090311321,19.9958911,-0.020781129,0.389903459,-0.010003949,261.6019975,193.3060601,-0.799129092,16.74104504
18.88,0.090311996,19.99591384,-0.020781248,0.387903513,-0.010006099,261.7866965,193.3826806,-0.798992999,16.7410954
18.89,0.090313396,19.99593665,-0.020781359,0.385903551,-0.010001593,261.9715486,193.4589316,-0.799041346,16.7411427
18.9,0.090315753,19.99595942,-0.02078146,0.383903579,-0.009995275,262.156553,193.5348129,-0.799167982,16.74118641
18.91,0.090317788,19.9959821,-0.020781564,0.3819036,-0.009988843,262.341709,193.6103241,-0.799205693,16.74122898
18.92,0.09031881,19.99600476,-0.020781679,0.379903609,-0.009983757,262.5270158,193.685465,-0.799153134,16.74127122
18.93,0.090319438,19.99602748,-0.020781804,0.377903601,-0.009982612,262.7124728,193.7602352,-0.799009077,16.74131148
18.94,0.090320996,19.99605028,-0.020781927,0.375903575,-0.009991554,262.8980791,193.8346344,-0.799050514,16.74134848
18.95,0.090323722,19.99607306,-0.020782044,0.37390354,-0.010003331,263.0838341,193.9086624,-0.799173518,16.74138163
18.96,0.090326295,19.99609574,-0.020782161,0.371903498,-0.010015372,263.269737,193.9823188,-0.799209604,16.74141339
18.97,0.090327954,19.99611842,-0.020782284,0.369903447,-0.010025701,263.455787,194.0556033,-0.799157433,16.74144469
18.98,0.090329239,19.99614115,-0.02078241,0.367903382,-0.010030849,263.6419834,194.1285157,-0.799015754,16.74147396
18.99,0.090331398,19.99616396,-0.020782526,0.365903303,-0.010022621,263.8283255,194.2010556,-0.799060685,16.7415
19,0.090334608,19.99618673,-0.02078263,0.363903217,-0.010010711,264.0148125,194.2732228,-0.7991892,16.74152232
19.01,0.090337501,19.9962094,-0.020782729,0.36190313,-0.009998541,264.2014437,194.345017,-0.799230829,16.74154344
19.02,0.090339289,19.99623205,-0.020782833,0.359903035,-0.009987454,264.3882183,194.4164378,-0.799183437,16.74156435
19.03,0.090340514,19.99625474,-0.020782943,0.357902928,-0.009979525,264.5751356,194.4874851,-0.799044999,16.74158352
19.04,0.090342457,19.99627749,-0.020783048,0.355902808,-0.00997965,264.7621948,194.5581584,-0.799089331,16.74159977
19.05,0.090345354,19.9963002,-0.020783146,0.353902682,-0.009982048,264.9493952,194.6284575,-0.799216676,16.74161255
19.06,0.090347909,19.9963228,-0.020783249,0.351902552,-0.009984661,265.136736,194.6983822,-0.799256615,16.7416243
19.07,0.090349385,19.99634538,-0.020783363,0.349902415,-0.009987586,265.3242165,194.7679321,-0.799207856,16.74163593
19.08,0.090350356,19.996368,-0.020783488,0.347902264,-0.00999137,265.511836,194.837107,-0.799069168,16.74164587
19.09,0.090352109,19.99639068,-0.020783612,0.345902099,-0.009997303,265.6995937,194.9059066,-0.799114321,16.74165286
19.1,0.090354869,19.99641331,-0.020783732,0.343901926,-0.01000387,265.8874888,194.9743306,-0.799244146,16.74165639
19.11,0.090357312,19.99643583,-0.020783856,0.34190175,-0.010010521,266.0755206,195.0423787,-0.799285551,16.74165894
19.12,0.09035868,19.99645833,-0.020783991,0.339901564,-0.01001616,266.2636883,195.1100507,-0.799236009,16.74166149
19.13,0.090359555,19.99648085,-0.020784136,0.337901364,-0.010018706,266.4519912,195.1773462,-0.799093162,16.74166247
19.14,0.090361254,19.99650344,-0.020784276,0.335901148,-0.010013276,266.6404286,195.2442651,-0.799127815,16.7416606
19.15,0.090364072,19.99652599,-0.020784407,0.333900925,-0.010005659,266.8289996,195.310807,-0.7992463,16.74165527
19.16,0.090366752,19.99654844,-0.020784534,0.331900697,-0.009997902,267.0177036,195.3769717,-0.799277202,16.74164879
19.17,0.090368559,19.99657088,-0.020784662,0.329900462,-0.0099913,267.2065397,195.4427589,-0.799220207,16.74164204
19.18,0.090370045,19.99659337,-0.020784787,0.327900215,-0.009988067,267.3955073,195.5081684,-0.799075005,16.74163338
19.19,0.090372448,19.99661593,-0.020784894,0.325899959,-0.009993393,267.5846055,195.5731998,-0.799114346,16.74162156
19.2,0.090375934,19.99663845,-0.020784981,0.3238997,-0.01000114,267.7738336,195.637853,-0.799243472,16.74160609
19.21,0.090379101,19.99666086,-0.020785057,0.321899443,-0.010009111,267.9631909,195.7021276,-0.799286174,16.74158951
19.22,0.0903811,19.99668323,-0.02078513,0.319899185,-0.010015722,268.1526766,195.7660234,-0.799239537,16.74157295
19.23,0.090382441,19.99670563,-0.020785204,0.317898919,-0.010018198,268.3422899,195.8295402,-0.799100792,16.74155495
19.24,0.090384398,19.99672808,-0.02078527,0.315898645,-0.010010068,268.5320301,195.8926776,-0.799137784,16.74153432
19.25,0.090387253,19.99675048,-0.020785328,0.313898369,-0.009999013,268.7218964,195.9554355,-0.799261277,16.7415105
